clics_db_id,start_date,end_date,dependent_id
967,2024-01-01,NULL,68654
968,2023-01-01,NULL,68655
969,2023-01-01,NULL,68656
970,2023-01-01,NULL,68657
971,2023-01-01,NULL,68658
972,2024-01-01,NULL,68659
973,2024-01-01,NULL,68660
974,2024-01-01,NULL,68661
975,2024-01-01,NULL,68662
976,2024-01-01,NULL,68663
977,2024-01-01,NULL,68664
978,2024-01-01,NULL,68665
979,2024-01-01,NULL,68666
980,2024-01-01,NULL,68667
981,2024-01-01,NULL,68668
982,2024-01-01,NULL,68669
983,2024-01-01,NULL,68670
984,2024-01-01,NULL,68671
985,2024-01-01,NULL,68672
986,2024-01-01,NULL,68673
987,2024-01-01,NULL,68674
988,2024-01-01,NULL,68675
989,2024-01-01,NULL,68676
990,2024-01-01,NULL,68677
991,2024-01-01,NULL,68678
992,2023-01-01,NULL,68679
993,2024-01-01,NULL,68680
994,2024-01-01,NULL,68681
995,2024-01-01,NULL,68682
996,2024-01-01,NULL,68683
997,2024-01-01,NULL,68684
998,2024-01-01,NULL,68685
999,2024-01-01,NULL,68686
1000,2024-01-01,NULL,68687
1001,2024-01-01,NULL,68688
1002,2024-01-01,NULL,68689
1003,2024-01-01,NULL,68690
1004,2024-01-01,NULL,68691
1005,2024-01-01,NULL,68692
1006,2024-01-01,NULL,68693
1007,2024-01-01,NULL,68694
1008,2024-01-01,NULL,68695
1009,2024-01-01,NULL,68696
1010,2024-01-01,NULL,68697
1011,2024-01-01,NULL,68698
1012,2024-01-01,NULL,68699
1013,2024-01-01,NULL,68700
1014,2024-01-01,NULL,68701
1015,2024-01-01,NULL,68702
1016,2024-01-01,NULL,68703
1017,2024-01-01,NULL,68704
1018,2024-01-01,NULL,68705
1019,2024-01-01,NULL,68706
1020,2024-01-01,NULL,68707
1021,2024-01-01,NULL,68708
1022,2024-01-01,NULL,68709
1023,2024-01-01,NULL,68710
1024,2024-01-01,NULL,68711
1025,2024-01-01,NULL,68712
1026,2024-01-01,NULL,68713
1027,2024-01-01,NULL,68714
1028,2024-01-01,NULL,68715
1029,2024-01-01,NULL,68716
1030,2024-01-01,NULL,68717
1031,2023-01-01,NULL,68718
1032,2023-01-01,NULL,68719
1033,2024-01-01,NULL,68720
1034,2024-01-01,NULL,68721
1035,2024-01-01,NULL,68722
1036,2024-01-01,NULL,68723
1037,2024-01-01,NULL,68724
1038,2024-01-01,NULL,68725
1039,2024-01-01,NULL,68726
1040,2024-01-01,NULL,68727
1041,2024-01-01,NULL,68728
1042,2024-01-01,NULL,68729
1043,2023-01-01,NULL,68730
1044,2023-01-01,NULL,68731
1045,2023-01-01,NULL,68732
1046,2024-01-01,NULL,68733
1047,2024-01-01,NULL,68734
1048,2024-01-01,NULL,68735
1049,2024-01-01,NULL,68736
1050,2024-01-01,NULL,68737
1051,2024-01-01,NULL,68738
1052,2024-01-01,NULL,68739
1053,2024-01-01,NULL,68740
1054,2024-01-01,NULL,68741
1055,2024-01-01,NULL,68742
1056,2024-01-01,NULL,68743
1057,2024-01-01,NULL,68744
1058,2024-01-01,NULL,68745
1059,2024-01-01,NULL,68746
1060,2024-01-01,NULL,68747
1061,2024-01-01,NULL,68748
1062,2024-01-01,NULL,68749
1063,2024-01-01,NULL,68750
1064,2024-01-01,NULL,68751
1065,2024-01-01,NULL,68752
1066,2024-01-01,NULL,68753
1067,2024-01-01,NULL,68754
1068,2024-01-01,NULL,68755
1069,2024-01-01,NULL,68756
1070,2024-01-01,NULL,68757
1071,2024-01-01,NULL,68758
1072,2024-01-01,NULL,68759
1073,2024-01-01,NULL,68760
1074,2024-01-01,NULL,68761
1075,2024-01-01,NULL,68762
1076,2024-01-01,NULL,68763
1077,2024-01-01,NULL,68764
1078,2024-01-01,NULL,68765
1079,2024-01-01,NULL,68766
1080,2024-01-01,NULL,68767
1081,2024-01-01,NULL,68768
1082,2024-01-01,NULL,68769
1083,2024-01-01,NULL,68770
1084,2024-01-01,NULL,68771
1085,2024-01-01,NULL,68772
1086,2024-01-01,NULL,68773
1087,2024-01-01,NULL,68774
1088,2024-01-01,NULL,68775
1089,2024-01-01,NULL,68776
1090,2024-01-01,NULL,68777
1091,2024-01-01,NULL,68778
1092,2024-01-01,NULL,68779
1093,2024-01-01,NULL,68780
1094,2024-01-01,NULL,68781
1095,2024-01-01,NULL,68782
1096,2024-01-01,NULL,68783
1097,2024-01-01,NULL,68784
1098,2024-01-01,NULL,68785
1099,2024-01-01,NULL,68786
1100,2024-01-01,NULL,68787
1101,2024-01-01,NULL,68788
1102,2024-01-01,NULL,68789
1103,2024-01-01,NULL,68790
1104,2024-01-01,NULL,68791
1105,2024-01-01,NULL,68792
1106,2024-01-01,NULL,68793
1107,2024-01-01,NULL,68794
1108,2024-01-01,NULL,68795
1109,2024-01-01,NULL,68796
1110,2024-01-01,NULL,68797
1111,2024-01-01,NULL,68798
1112,2024-01-01,NULL,68799
1113,2024-01-01,NULL,68800
1114,2024-01-01,NULL,68801
1115,2024-01-01,NULL,68802
1116,2024-01-01,NULL,68803
1117,2024-01-01,NULL,68804
1118,2024-01-01,NULL,68805
1119,2024-01-01,NULL,68806
1120,2024-01-01,NULL,68807
1121,2024-01-01,NULL,68808
1122,2024-01-01,NULL,68809
1123,2024-01-01,NULL,68810
1124,2024-01-01,NULL,68811
1125,2023-01-01,NULL,68812
1126,2024-01-01,NULL,68813
1127,2024-01-01,NULL,68814
1129,2024-01-01,NULL,68816
1130,2024-01-01,NULL,68817
1131,2024-01-01,NULL,68818
1132,2024-01-01,NULL,68819
1133,2024-01-01,NULL,68820
1134,2024-01-01,NULL,68821
1135,2024-01-01,NULL,68822
1136,2024-01-01,NULL,68823
1137,2024-01-01,NULL,68824
1138,2024-01-01,NULL,68825
1139,2024-01-01,NULL,68826
1140,2024-01-01,NULL,68827
1141,2024-01-01,NULL,68828
1142,2024-01-01,NULL,68829
1143,2024-01-01,NULL,68830
1144,2024-01-01,NULL,68831
1145,2024-01-01,NULL,68832
1146,2024-01-01,NULL,68833
1147,2024-01-01,NULL,68834
1148,2024-01-01,NULL,68835
1149,2024-01-01,NULL,68836
1150,2024-01-01,NULL,68837
1151,2024-01-01,NULL,68838
1152,2024-01-01,NULL,68839
1153,2024-01-01,NULL,68840
1154,2024-01-01,NULL,68841
1155,2024-01-01,NULL,68842
1156,2024-01-01,NULL,68843
1157,2024-01-01,NULL,68844
1158,2024-01-01,NULL,68845
1159,2024-01-01,NULL,68846
1160,2024-01-01,NULL,68847
1161,2024-01-01,NULL,68848
1162,2024-01-01,NULL,68849
1163,2024-01-01,NULL,68850
1164,2023-01-01,NULL,68851
1165,2024-01-01,NULL,68852
1166,2024-01-01,NULL,68853
1167,2024-01-01,NULL,68854
1168,2024-01-01,NULL,68855
1169,2024-01-01,NULL,68856
1170,2024-01-01,NULL,68857
1171,2024-01-01,NULL,68858
1172,2024-01-01,NULL,68859
1173,2024-01-01,NULL,68860
1174,2024-01-01,NULL,68861
1175,2024-01-01,NULL,68862
1176,2024-01-01,NULL,68863
1177,2024-01-01,NULL,68864
1178,2024-01-01,NULL,68865
1179,2024-01-01,NULL,68866
1180,2024-01-01,NULL,68867
1181,2024-01-01,NULL,68868
1182,2024-01-01,NULL,68869
1183,2024-01-01,NULL,68870
1184,2024-01-01,NULL,68871
1185,2024-01-01,NULL,68872
1186,2024-01-01,NULL,68873
1187,2024-01-01,NULL,68874
1188,2024-01-01,NULL,68875
1189,2024-01-01,NULL,68876
1190,2024-01-01,NULL,68877
1191,2024-01-01,NULL,68878
1192,2024-01-01,NULL,68879
1193,2024-01-01,NULL,68880
1194,2024-01-01,NULL,68881
1195,2024-01-01,NULL,68882
1196,2024-01-01,NULL,68883
1197,2023-01-01,NULL,68884
1198,2023-01-01,NULL,68885
1199,2023-01-01,NULL,68886
1200,2023-01-01,NULL,68887
1201,2024-01-01,NULL,68888
1202,2024-01-01,NULL,68889
1203,2024-01-01,NULL,68890
1204,2024-01-01,NULL,68891
1205,2024-01-01,NULL,68892
1206,2024-01-01,NULL,68893
1207,2024-01-01,NULL,68894
1208,2024-01-01,NULL,68895
1209,2024-01-01,NULL,68896
1210,2024-01-01,NULL,68897
1211,2024-01-01,NULL,68898
1212,2024-01-01,NULL,68899
1213,2024-01-01,NULL,68900
1214,2024-01-01,NULL,68901
1215,2024-01-01,NULL,68902
1216,2024-01-01,NULL,68903
1217,2024-01-01,NULL,68904
1218,2024-01-01,NULL,68905
1219,2024-01-01,NULL,68906
1220,2024-01-01,NULL,68907
1221,2023-01-01,NULL,68908
1222,2023-01-01,NULL,68909
1223,2023-01-01,NULL,68910
1224,2023-01-01,NULL,68911
1225,2024-01-01,NULL,68912
1226,2024-01-01,NULL,68913
1227,2023-01-01,NULL,68914
1228,2023-01-01,NULL,68915
1229,2024-01-01,NULL,68916
1230,2024-01-01,NULL,68917
1231,2024-01-01,NULL,68918
1232,2024-01-01,NULL,68919
1233,2024-01-01,NULL,68920
1234,2024-01-01,NULL,68921
1235,2024-01-01,NULL,68922
1236,2024-01-01,NULL,68923
1237,2024-01-01,NULL,68924
1238,2024-01-01,NULL,68925
1239,2024-01-01,NULL,68926
1240,2024-01-01,NULL,68927
1241,2024-01-01,NULL,68928
1242,2024-01-01,NULL,68929
1243,2024-01-01,NULL,68930
1244,2024-01-01,NULL,68931
1245,2024-01-01,NULL,68932
1246,2024-01-01,NULL,68933
1247,2024-01-01,NULL,68934
1248,2024-01-01,NULL,68935
1249,2024-01-01,NULL,68936
1250,2024-01-01,NULL,68937
1251,2024-01-01,NULL,68938
1252,2024-01-01,NULL,68939
1253,2024-01-01,NULL,68940
1254,2024-01-01,NULL,68941
1255,2024-01-01,NULL,68942
1256,2024-01-01,NULL,68943
1257,2024-01-01,NULL,68944
1258,2024-01-01,NULL,68945
1259,2024-01-01,NULL,68946
1260,2024-01-01,NULL,68947
1261,2024-01-01,NULL,68948
1262,2024-01-01,NULL,68949
1263,2024-01-01,NULL,68950
1264,2024-01-01,NULL,68951
1266,2024-01-01,NULL,68953
1267,2024-01-01,NULL,68954
1268,2024-01-01,NULL,68955
1269,2024-01-01,NULL,68956
1270,2024-01-01,NULL,68957
1271,2024-01-01,NULL,68958
1272,2024-01-01,NULL,68959
1273,2024-01-01,NULL,68960
1274,2024-01-01,NULL,68961
1275,2024-01-01,NULL,68962
1276,2024-01-01,NULL,68963
1277,2024-01-01,NULL,68964
1278,2024-01-01,NULL,68965
1279,2024-01-01,NULL,68966
1280,2024-01-01,NULL,68967
1281,2024-01-01,NULL,68968
1282,2024-01-01,NULL,68969
1283,2024-01-01,NULL,68970
1284,2024-01-01,NULL,68971
1285,2024-01-01,NULL,68972
1286,2024-01-01,NULL,68973
1287,2024-01-01,NULL,68974
1288,2024-01-01,NULL,68975
1289,2024-01-01,NULL,68976
1290,2024-01-01,NULL,68977
1291,2024-01-01,NULL,68978
1292,2024-01-01,NULL,68979
1293,2024-01-01,NULL,68980
1294,2024-01-01,NULL,68981
1295,2024-01-01,NULL,68982
1296,2024-01-01,NULL,68983
1297,2024-01-01,NULL,68984
1298,2024-01-01,NULL,68985
1299,2024-01-01,NULL,68986
1300,2024-01-01,NULL,68987
1301,2024-01-01,NULL,68988
1302,2024-01-01,NULL,68989
1303,2023-01-01,NULL,68990
1304,2023-01-01,NULL,68991
1305,2023-01-01,NULL,68992
1306,2023-01-01,NULL,68993
1307,2023-01-01,NULL,68994
1308,2023-01-01,NULL,68995
1309,2024-01-01,NULL,68996
1310,2024-01-01,NULL,68997
1311,2024-01-01,NULL,68998
1312,2024-01-01,NULL,68999
1313,2024-01-01,NULL,69000
1314,2024-01-01,NULL,69001
1315,2024-01-01,NULL,69002
1316,2024-01-01,NULL,69003
1317,2024-01-01,NULL,69004
1318,2024-01-01,NULL,69005
1319,2024-01-01,NULL,69006
1320,2024-01-01,NULL,69007
1321,2024-01-01,NULL,69008
1322,2024-01-01,NULL,69009
1323,2024-01-01,NULL,69010
1324,2024-01-01,NULL,69011
1325,2024-01-01,NULL,69012
1326,2024-01-01,NULL,69013
1327,2024-01-01,NULL,69014
1328,2024-01-01,NULL,69015
1329,2024-01-01,NULL,69016
1330,2024-01-01,NULL,69017
1331,2024-01-01,NULL,69018
1332,2024-01-01,NULL,69019
1333,2024-01-01,NULL,69020
1334,2024-01-01,NULL,69021
1335,2024-01-01,NULL,69022
1336,2024-01-01,NULL,69023
1337,2024-01-01,NULL,69024
1338,2024-01-01,NULL,69025
1339,2024-01-01,NULL,69026
1340,2023-01-01,NULL,69027
1341,2024-01-01,NULL,69028
1342,2024-01-01,NULL,69029
1343,2024-01-01,NULL,69030
1344,2024-01-01,NULL,69031
1345,2024-01-01,NULL,69032
1346,2024-01-01,NULL,69033
1347,2024-01-01,NULL,69034
1348,2024-01-01,NULL,69035
1349,2024-01-01,NULL,69036
1350,2023-01-01,NULL,69037
1351,2023-01-01,NULL,69038
1352,2024-01-01,NULL,69039
1353,2024-01-01,NULL,69040
1354,2024-01-01,NULL,69041
1355,2024-01-01,NULL,69042
1356,2024-01-01,NULL,69043
1357,2024-01-01,NULL,69044
1358,2024-01-01,NULL,69045
1359,2024-01-01,NULL,69046
1360,2024-01-01,NULL,69047
1361,2024-01-01,NULL,69048
1362,2024-01-01,NULL,69049
1363,2024-01-01,NULL,69050
1364,2024-01-01,NULL,69051
1365,2024-01-01,NULL,69052
1366,2024-01-01,NULL,69053
1367,2024-01-01,NULL,69054
1368,2024-01-01,NULL,69055
1369,2024-01-01,NULL,69056
1370,2024-01-01,NULL,69057
1371,2024-01-01,NULL,69058
1372,2024-01-01,NULL,69059
1373,2023-01-01,NULL,69060
1374,2023-01-01,NULL,69061
1375,2023-01-01,NULL,69062
1376,2024-01-01,NULL,69063
1377,2024-01-01,NULL,69064
1378,2024-01-01,NULL,69065
1379,2024-01-01,NULL,69066
1380,2024-01-01,NULL,69067
1381,2024-01-01,NULL,69068
1382,2024-01-01,NULL,69069
1383,2024-01-01,NULL,69070
1384,2024-01-01,NULL,69071
1385,2024-01-01,NULL,69072
1386,2024-01-01,NULL,69073
1387,2024-01-01,NULL,69074
1388,2024-01-01,NULL,69075
1389,2024-01-01,NULL,69076
1390,2024-01-01,NULL,69077
1391,2024-01-01,NULL,69078
1392,2024-01-01,NULL,69079
1393,2024-01-01,NULL,69080
1394,2023-01-01,NULL,69081
1395,2024-01-01,NULL,69082
1396,2024-01-01,NULL,69083
1397,2024-01-01,NULL,69084
1398,2024-01-01,NULL,69085
1399,2024-01-01,NULL,69086
1400,2024-01-01,NULL,69087
1401,2024-01-01,NULL,69088
1402,2024-01-01,NULL,69089
1403,2024-01-01,NULL,69090
1404,2024-01-01,NULL,69091
1405,2024-01-01,NULL,69092
1406,2024-01-01,NULL,69093
1407,2024-01-01,NULL,69094
1408,2024-01-01,NULL,69095
1409,2024-01-01,NULL,69096
1410,2024-01-01,NULL,69097
1411,2024-01-01,NULL,69098
1412,2024-01-01,NULL,69099
1413,2024-01-01,NULL,69100
1414,2024-01-01,NULL,69101
1415,2024-01-01,NULL,69102
1416,2024-01-01,NULL,69103
1417,2024-01-01,NULL,69104
1418,2024-01-01,NULL,69105
1419,2024-01-01,NULL,69106
1420,2024-01-01,NULL,69107
1421,2024-01-01,NULL,69108
1422,2024-01-01,NULL,69109
1423,2024-01-01,NULL,69110
1424,2024-01-01,NULL,69111
1425,2024-01-01,NULL,69112
1426,2023-01-01,NULL,69113
1427,2023-01-01,NULL,69114
1428,2024-01-01,NULL,69115
1429,2024-01-01,NULL,69116
1430,2024-01-01,NULL,69117
1431,2024-01-01,NULL,69118
1432,2024-01-01,NULL,69119
1433,2024-01-01,NULL,69120
1434,2024-01-01,NULL,69121
1435,2024-01-01,NULL,69122
1436,2024-01-01,NULL,69123
1437,2024-01-01,NULL,69124
1438,2024-01-01,NULL,69125
1439,2024-01-01,NULL,69126
1440,2024-01-01,NULL,69127
1441,2024-01-01,NULL,69128
1442,2023-01-01,NULL,69129
1443,2023-01-01,NULL,69130
1444,2023-01-01,NULL,69131
1445,2023-01-01,NULL,69132
1446,2024-01-01,NULL,69133
1447,2024-01-01,NULL,69134
1448,2024-01-01,NULL,69135
1449,2024-01-01,NULL,69136
1450,2024-01-01,NULL,69137
1451,2024-01-01,NULL,69138
1452,2024-01-01,NULL,69139
1453,2024-01-01,NULL,69140
1454,2024-01-01,NULL,69141
1455,2024-01-01,NULL,69142
1456,2024-01-01,NULL,69143
1457,2024-01-01,NULL,69144
1458,2024-01-01,NULL,69145
1459,2024-01-01,NULL,69146
1460,2024-01-01,NULL,69147
1461,2024-01-01,NULL,69148
1462,2024-01-01,NULL,69149
1463,2024-01-01,NULL,69150
1464,2024-01-01,NULL,69151
1465,2024-01-01,NULL,69152
1466,2024-01-01,NULL,69153
1467,2023-01-01,NULL,69154
1468,2023-01-01,NULL,69155
1469,2023-01-01,NULL,69156
1470,2024-01-01,NULL,69157
1471,2024-01-01,NULL,69158
1472,2024-01-01,NULL,69159
1473,2024-01-01,NULL,69160
1474,2024-01-01,NULL,69161
1475,2024-01-01,NULL,69162
1476,2024-01-01,NULL,69163
1477,2024-01-01,NULL,69164
1478,2024-01-01,NULL,69165
1479,2024-01-01,NULL,69166
1480,2024-01-01,NULL,69167
1481,2024-01-01,NULL,69168
1482,2023-01-01,NULL,69169
1483,2023-01-01,NULL,69170
1484,2023-01-01,NULL,69171
1485,2024-01-01,NULL,69172
1486,2024-01-01,NULL,69173
1487,2024-01-01,NULL,69174
1488,2024-01-01,NULL,69175
1489,2024-01-01,NULL,69176
1490,2024-01-01,NULL,69177
1491,2024-01-01,NULL,69178
1492,2024-01-01,NULL,69179
1493,2024-01-01,NULL,69180
1494,2024-01-01,NULL,69181
1495,2024-01-01,NULL,69182
1496,2024-01-01,NULL,69183
1497,2024-01-01,NULL,69184
1498,2024-01-01,NULL,69185
1499,2024-01-01,NULL,69186
1500,2024-01-01,NULL,69187
1501,2024-01-01,NULL,69188
1502,2024-01-01,NULL,69189
1503,2024-01-01,NULL,69190
1504,2024-01-01,NULL,69191
1505,2024-01-01,NULL,69192
1506,2024-01-01,NULL,69193
1507,2024-01-01,NULL,69194
1508,2024-01-01,NULL,69195
1509,2024-01-01,NULL,69196
1510,2024-01-01,NULL,69197
1511,2024-01-01,NULL,69198
1512,2024-01-01,NULL,69199
1513,2024-01-01,NULL,69200
1514,2024-01-01,NULL,69201
1515,2024-01-01,NULL,69202
1516,2024-01-01,NULL,69203
1517,2024-01-01,NULL,69204
1518,2024-01-01,NULL,69205
1519,2024-01-01,NULL,69206
1520,2024-01-01,NULL,69207
1521,2024-01-01,NULL,69208
1522,2024-01-01,NULL,69209
1523,2024-01-01,NULL,69210
1524,2024-01-01,NULL,69211
1525,2024-01-01,NULL,69212
1526,2024-01-01,NULL,69213
1527,2024-01-01,NULL,69214
1528,2024-01-01,NULL,69215
1529,2024-01-01,NULL,69216
1530,2024-01-01,NULL,69217
1531,2024-01-01,NULL,69218
1532,2024-01-01,NULL,69219
1533,2024-01-01,NULL,69220
1534,2024-01-01,NULL,69221
1535,2024-01-01,NULL,69222
1536,2024-01-01,NULL,69223
1537,2024-01-01,NULL,69224
1538,2024-01-01,NULL,69225
1539,2024-01-01,NULL,69226
1540,2024-01-01,NULL,69227
1541,2024-01-01,NULL,69228
1542,2024-01-01,NULL,69229
1543,2024-01-01,NULL,69230
1544,2024-01-01,NULL,69231
1545,2024-01-01,NULL,69232
1546,2024-01-01,NULL,69233
1547,2024-01-01,NULL,69234
1548,2024-01-01,NULL,69235
1549,2024-01-01,NULL,69236
1550,2024-01-01,NULL,69237
1551,2024-01-01,NULL,69238
1552,2024-01-01,NULL,69239
1553,2024-01-01,NULL,69240
1554,2024-01-01,NULL,69241
1555,2024-01-01,NULL,69242
1556,2024-01-01,NULL,69243
1557,2024-01-01,NULL,69244
1558,2024-01-01,NULL,69245
1559,2024-01-01,NULL,69246
1560,2024-01-01,NULL,69247
1561,2024-01-01,NULL,69248
1562,2024-01-01,NULL,69249
1563,2024-01-01,NULL,69250
1564,2024-01-01,NULL,69251
1565,2024-01-01,NULL,69252
1566,2024-01-01,NULL,69253
1567,2024-01-01,NULL,69254
1568,2024-01-01,NULL,69255
1569,2024-01-01,NULL,69256
1570,2024-01-01,NULL,69257
1571,2024-01-01,NULL,69258
1572,2024-01-01,NULL,69259
1573,2024-01-01,NULL,69260
1574,2024-01-01,NULL,69261
1575,2024-01-01,NULL,69262
1576,2024-01-01,NULL,69263
1577,2023-01-01,NULL,69264
1578,2023-01-01,NULL,69265
1579,2023-01-01,NULL,69266
1580,2024-01-01,NULL,69267
1581,2024-01-01,NULL,69268
1582,2024-01-01,NULL,69269
1583,2023-01-01,NULL,69270
1584,2024-01-01,NULL,69271
1585,2024-01-01,NULL,69272
1586,2024-01-01,NULL,69273
1587,2024-01-01,NULL,69274
1588,2024-01-01,NULL,69275
1589,2024-01-01,NULL,69276
1590,2024-01-01,NULL,69277
1591,2024-01-01,NULL,69278
1592,2024-01-01,NULL,69279
1593,2024-01-01,NULL,69280
1594,2024-01-01,NULL,69281
1595,2024-01-01,NULL,69282
1596,2024-01-01,NULL,69283
1597,2024-01-01,NULL,69284
1598,2024-01-01,NULL,69285
1599,2024-01-01,NULL,69286
1600,2024-01-01,NULL,69287
1601,2024-01-01,NULL,69288
1602,2024-01-01,NULL,69289
1603,2024-01-01,NULL,69290
1604,2024-01-01,NULL,69291
1605,2024-01-01,NULL,69292
1606,2024-01-01,NULL,69293
1607,2024-01-01,NULL,69294
1608,2024-01-01,NULL,69295
1609,2024-01-01,NULL,69296
1610,2024-01-01,NULL,69297
1611,2024-01-01,NULL,69298
1612,2024-01-01,NULL,69299
1613,2024-01-01,NULL,69300
1614,2024-01-01,NULL,69301
1615,2024-01-01,NULL,69302
1616,2024-01-01,NULL,69303
1617,2024-01-01,NULL,69304
1618,2024-01-01,NULL,69305
1619,2024-01-01,NULL,69306
1620,2024-01-01,NULL,69307
1621,2024-01-01,NULL,69308
1622,2024-01-01,NULL,69309
1623,2024-01-01,NULL,69310
1624,2024-01-01,NULL,69311
1625,2024-01-01,NULL,69312
1626,2024-01-01,NULL,69313
1627,2024-01-01,NULL,69314
1628,2024-01-01,NULL,69315
1629,2024-01-01,NULL,69316
1630,2024-01-01,NULL,69317
1631,2024-01-01,NULL,69318
1632,2024-01-01,NULL,69319
1633,2024-01-01,NULL,69320
1634,2024-01-01,NULL,69321
1635,2024-01-01,NULL,69322
1636,2024-01-01,NULL,69323
1637,2024-01-01,NULL,69324
1638,2024-01-01,NULL,69325
1639,2024-01-01,NULL,69326
1640,2024-01-01,NULL,69327
1641,2024-01-01,NULL,69328
1642,2024-01-01,NULL,69329
1643,2024-01-01,NULL,69330
1644,2024-01-01,NULL,69331
1645,2024-01-01,NULL,69332
1646,2024-01-01,NULL,69333
1647,2024-01-01,NULL,69334
1648,2024-01-01,NULL,69335
1649,2024-01-01,NULL,69336
1650,2024-01-01,NULL,69337
1651,2024-01-01,NULL,69338
1652,2024-01-01,NULL,69339
1653,2024-01-01,NULL,69340
1654,2024-01-01,NULL,69341
1655,2024-01-01,NULL,69342
1656,2024-01-01,NULL,69343
1657,2024-01-01,NULL,69344
1658,2024-01-01,NULL,69345
1659,2024-01-01,NULL,69346
1660,2024-01-01,NULL,69347
1661,2024-01-01,NULL,69348
1662,2024-01-01,NULL,69349
1663,2024-01-01,NULL,69350
1664,2024-01-01,NULL,69351
1665,2024-01-01,NULL,69352
1666,2024-01-01,NULL,69353
1667,2024-01-01,NULL,69354
1668,2024-01-01,NULL,69355
1669,2024-01-01,NULL,69356
1670,2024-01-01,NULL,69357
1671,2024-01-01,NULL,69358
1672,2024-01-01,NULL,69359
1673,2024-01-01,NULL,69360
1674,2024-01-01,NULL,69361
1675,2024-01-01,NULL,69362
1676,2024-01-01,NULL,69363
1677,2024-01-01,NULL,69364
1678,2024-01-01,NULL,69365
1679,2024-01-01,NULL,69366
1680,2024-01-01,NULL,69367
1681,2024-01-01,NULL,69368
1682,2024-01-01,NULL,69369
1683,2024-01-01,NULL,69370
1684,2024-01-01,NULL,69371
1685,2024-01-01,NULL,69372
1686,2024-01-01,NULL,69373
1687,2024-01-01,NULL,69374
1688,2024-01-01,NULL,69375
1689,2024-01-01,NULL,69376
1690,2024-01-01,NULL,69377
1691,2024-01-01,NULL,69378
1692,2024-01-01,NULL,69379
1693,2024-01-01,NULL,69380
1694,2024-01-01,NULL,69381
1695,2024-01-01,NULL,69382
1696,2024-01-01,NULL,69383
1697,2024-01-01,NULL,69384
1698,2024-01-01,NULL,69385
1699,2024-01-01,NULL,69386
1700,2024-01-01,NULL,69387
1701,2024-01-01,NULL,69388
1702,2024-01-01,NULL,69389
1703,2024-01-01,NULL,69390
1704,2024-01-01,NULL,69391
1705,2024-01-01,NULL,69392
1706,2024-01-01,NULL,69393
1707,2024-01-01,NULL,69394
1708,2024-01-01,NULL,69395
1709,2024-01-01,NULL,69396
1710,2024-01-01,NULL,69397
1711,2024-01-01,NULL,69398
1712,2024-01-01,NULL,69399
1713,2024-01-01,NULL,69400
1714,2024-01-01,NULL,69401
1715,2024-01-01,NULL,69402
1716,2024-01-01,NULL,69403
1717,2024-01-01,NULL,69404
1718,2024-01-01,NULL,69405
1719,2024-01-01,NULL,69406
1720,2024-01-01,NULL,69407
1721,2024-01-01,NULL,69408
1722,2024-01-01,NULL,69409
1723,2024-01-01,NULL,69410
1724,2024-01-01,NULL,69411
1725,2024-01-01,NULL,69412
1726,2024-01-01,NULL,69413
1727,2024-01-01,NULL,69414
1728,2024-01-01,NULL,69415
1729,2024-01-01,NULL,69416
1730,2024-01-01,NULL,69417
1731,2024-01-01,NULL,69418
1732,2024-01-01,NULL,69419
1733,2024-01-01,NULL,69420
1734,2024-01-01,NULL,69421
1735,2024-01-01,NULL,69422
1736,2024-01-01,NULL,69423
1737,2024-01-01,NULL,69424
1738,2024-01-01,NULL,69425
1739,2024-01-01,NULL,69426
1740,2024-01-01,NULL,69427
1741,2024-01-01,NULL,69428
1742,2024-01-01,NULL,69429
1743,2024-01-01,NULL,69430
1744,2024-01-01,NULL,69431
1745,2024-01-01,NULL,69432
1746,2024-01-01,NULL,69433
1747,2024-01-01,NULL,69434
1748,2024-01-01,NULL,69435
1749,2024-01-01,NULL,69436
1750,2024-01-01,NULL,69437
1751,2024-01-01,NULL,69438
1752,2024-01-01,NULL,69439
1753,2024-01-01,NULL,69440
1754,2024-01-01,NULL,69441
1755,2024-01-01,NULL,69442
1756,2024-01-01,NULL,69443
1757,2024-01-01,NULL,69444
1758,2024-01-01,NULL,69445
1759,2024-01-01,NULL,69446
1760,2024-01-01,NULL,69447
1761,2024-01-01,NULL,69448
1762,2024-01-01,NULL,69449
1763,2024-01-01,NULL,69450
1764,2024-01-01,NULL,69451
1765,2023-01-01,NULL,69452
1766,2024-01-01,NULL,69453
1767,2024-01-01,NULL,69454
1768,2024-01-01,NULL,69455
1769,2024-01-01,NULL,69456
1770,2024-01-01,NULL,69457
1771,2024-01-01,NULL,69458
1772,2024-01-01,NULL,69459
1773,2024-01-01,NULL,69460
1774,2024-01-01,NULL,69461
1775,2024-01-01,NULL,69462
1776,2024-01-01,NULL,69463
1777,2024-01-01,NULL,69464
1778,2024-01-01,NULL,69465
1779,2024-01-01,NULL,69466
1780,2024-01-01,NULL,69467
1781,2024-01-01,NULL,69468
1782,2024-01-01,NULL,69469
1783,2024-01-01,NULL,69470
1784,2024-01-01,NULL,69471
1785,2024-01-01,NULL,69472
1786,2024-01-01,NULL,69473
1787,2023-01-01,NULL,69474
1788,2023-01-01,NULL,69475
1789,2024-01-01,NULL,69476
1790,2024-01-01,NULL,69477
1791,2024-01-01,NULL,69478
1792,2024-01-01,NULL,69479
